Nome                                   	Criação                     	Modificação                 	Localização
legacy.py                              	07/07/2023 - 16:50:44:623688	07/07/2023 - 16:50:44:624686	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\operations\install\legacy.py
wheel.py                               	07/07/2023 - 16:50:44:625687	07/07/2023 - 16:50:44:626687	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\operations\install\wheel.py
__init__.py                            	07/07/2023 - 16:50:44:619690	07/07/2023 - 16:50:44:619690	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\operations\install\__init__.py
constructors.py                        	07/07/2023 - 16:50:44:630681	07/07/2023 - 16:50:44:631680	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\constructors.py
req_file.py                            	07/07/2023 - 16:50:44:633678	07/07/2023 - 16:50:44:634678	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\req_file.py
req_install.py                         	07/07/2023 - 16:50:44:635677	07/07/2023 - 16:50:44:636677	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\req_install.py
req_set.py                             	07/07/2023 - 16:50:44:638675	07/07/2023 - 16:50:44:639675	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\req_set.py
req_tracker.py                         	07/07/2023 - 16:50:44:640674	07/07/2023 - 16:50:44:641673	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\req_tracker.py
req_uninstall.py                       	07/07/2023 - 16:50:44:643672	07/07/2023 - 16:50:44:643672	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\req_uninstall.py
__init__.py                            	07/07/2023 - 16:50:44:628684	07/07/2023 - 16:50:44:629681	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\req\__init__.py
base.py                                	07/07/2023 - 16:50:44:647670	07/07/2023 - 16:50:44:648673	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\base.py
__init__.py                            	07/07/2023 - 16:50:44:645671	07/07/2023 - 16:50:44:645671	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\__init__.py
resolver.py                            	07/07/2023 - 16:50:44:652670	07/07/2023 - 16:50:44:652670	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py
__init__.py                            	07/07/2023 - 16:50:44:650672	07/07/2023 - 16:50:44:650672	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py
base.py                                	07/07/2023 - 16:50:44:656664	07/07/2023 - 16:50:44:657664	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py
candidates.py                          	07/07/2023 - 16:50:44:658663	07/07/2023 - 16:50:44:659662	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py
factory.py                             	07/07/2023 - 16:50:44:661664	07/07/2023 - 16:50:44:661664	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py
found_candidates.py                    	07/07/2023 - 16:50:44:663660	07/07/2023 - 16:50:44:664663	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py
provider.py                            	07/07/2023 - 16:50:44:665662	07/07/2023 - 16:50:44:666658	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py
reporter.py                            	07/07/2023 - 16:50:44:667658	07/07/2023 - 16:50:44:668659	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py
requirements.py                        	07/07/2023 - 16:50:44:670657	07/07/2023 - 16:50:44:670657	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py
resolver.py                            	07/07/2023 - 16:50:44:672654	07/07/2023 - 16:50:44:672654	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py
__init__.py                            	07/07/2023 - 16:50:44:654667	07/07/2023 - 16:50:44:654667	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py
appdirs.py                             	07/07/2023 - 16:50:44:678651	07/07/2023 - 16:50:44:678651	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\appdirs.py
compat.py                              	07/07/2023 - 16:50:44:680652	07/07/2023 - 16:50:44:680652	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\compat.py
compatibility_tags.py                  	07/07/2023 - 16:50:44:682648	07/07/2023 - 16:50:44:683648	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\compatibility_tags.py
datetime.py                            	07/07/2023 - 16:50:44:684650	07/07/2023 - 16:50:44:685646	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\datetime.py
deprecation.py                         	07/07/2023 - 16:50:44:687646	07/07/2023 - 16:50:44:687646	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\deprecation.py
direct_url_helpers.py                  	07/07/2023 - 16:50:44:689644	07/07/2023 - 16:50:44:689644	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py
distutils_args.py                      	07/07/2023 - 16:50:44:690643	07/07/2023 - 16:50:44:691643	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\distutils_args.py
egg_link.py                            	07/07/2023 - 16:50:44:692642	07/07/2023 - 16:50:44:693642	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\egg_link.py
encoding.py                            	07/07/2023 - 16:50:44:694642	07/07/2023 - 16:50:44:695640	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\encoding.py
entrypoints.py                         	07/07/2023 - 16:50:44:697640	07/07/2023 - 16:50:44:697640	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\entrypoints.py
filesystem.py                          	07/07/2023 - 16:50:44:699638	07/07/2023 - 16:50:44:699638	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\filesystem.py
filetypes.py                           	07/07/2023 - 16:50:44:701638	07/07/2023 - 16:50:44:701638	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\filetypes.py
glibc.py                               	07/07/2023 - 16:50:44:703638	07/07/2023 - 16:50:44:704634	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\glibc.py
hashes.py                              	07/07/2023 - 16:50:44:705634	07/07/2023 - 16:50:44:705634	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\hashes.py
inject_securetransport.py              	07/07/2023 - 16:50:44:707633	07/07/2023 - 16:50:44:707633	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\inject_securetransport.py
logging.py                             	07/07/2023 - 16:50:44:709631	07/07/2023 - 16:50:44:709631	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\logging.py
misc.py                                	07/07/2023 - 16:50:44:711630	07/07/2023 - 16:50:44:712630	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\misc.py
models.py                              	07/07/2023 - 16:50:44:713629	07/07/2023 - 16:50:44:714629	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\models.py
packaging.py                           	07/07/2023 - 16:50:44:716628	07/07/2023 - 16:50:44:716628	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\packaging.py
setuptools_build.py                    	07/07/2023 - 16:50:44:718626	07/07/2023 - 16:50:44:718626	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\setuptools_build.py
subprocess.py                          	07/07/2023 - 16:50:44:720624	07/07/2023 - 16:50:44:721625	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\subprocess.py
temp_dir.py                            	07/07/2023 - 16:50:44:722623	07/07/2023 - 16:50:44:723623	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\temp_dir.py
unpacking.py                           	07/07/2023 - 16:50:44:724622	07/07/2023 - 16:50:44:725621	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\unpacking.py
urls.py                                	07/07/2023 - 16:50:44:726621	07/07/2023 - 16:50:44:727620	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\urls.py
virtualenv.py                          	07/07/2023 - 16:50:44:728620	07/07/2023 - 16:50:44:729619	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\virtualenv.py
wheel.py                               	07/07/2023 - 16:50:44:730619	07/07/2023 - 16:50:44:731618	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\wheel.py
_log.py                                	07/07/2023 - 16:50:44:676652	07/07/2023 - 16:50:44:676652	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\_log.py
__init__.py                            	07/07/2023 - 16:50:44:674653	07/07/2023 - 16:50:44:674653	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\utils\__init__.py
bazaar.py                              	07/07/2023 - 16:50:44:735616	07/07/2023 - 16:50:44:736616	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\bazaar.py
git.py                                 	07/07/2023 - 16:50:44:737615	07/07/2023 - 16:50:44:738614	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\git.py
mercurial.py                           	07/07/2023 - 16:50:44:741613	07/07/2023 - 16:50:44:741613	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\mercurial.py
subversion.py                          	07/07/2023 - 16:50:44:742612	07/07/2023 - 16:50:44:743611	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\subversion.py
versioncontrol.py                      	07/07/2023 - 16:50:44:745609	07/07/2023 - 16:50:44:745609	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py
__init__.py                            	07/07/2023 - 16:50:44:733618	07/07/2023 - 16:50:44:734617	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_internal\vcs\__init__.py
distro.py                              	07/07/2023 - 16:50:44:751607	07/07/2023 - 16:50:44:752605	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\distro.py
six.py                                 	07/07/2023 - 16:50:44:753604	07/07/2023 - 16:50:44:754604	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\six.py
typing_extensions.py                   	07/07/2023 - 16:50:44:756604	07/07/2023 - 16:50:44:757604	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\typing_extensions.py
__init__.py                            	07/07/2023 - 16:50:44:749609	07/07/2023 - 16:50:44:750609	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\__init__.py
adapter.py                             	07/07/2023 - 16:50:44:766596	07/07/2023 - 16:50:44:766596	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py
cache.py                               	07/07/2023 - 16:50:44:768598	07/07/2023 - 16:50:44:768598	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py
compat.py                              	07/07/2023 - 16:50:44:770594	07/07/2023 - 16:50:44:770594	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\compat.py
controller.py                          	07/07/2023 - 16:50:44:772596	07/07/2023 - 16:50:44:773592	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py
filewrapper.py                         	07/07/2023 - 16:50:44:774591	07/07/2023 - 16:50:44:775591	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py
heuristics.py                          	07/07/2023 - 16:50:44:776590	07/07/2023 - 16:50:44:777590	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py
serialize.py                           	07/07/2023 - 16:50:44:779589	07/07/2023 - 16:50:44:780588	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py
wrapper.py                             	07/07/2023 - 16:50:44:782586	07/07/2023 - 16:50:44:782586	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py
_cmd.py                                	07/07/2023 - 16:50:44:764598	07/07/2023 - 16:50:44:764598	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py
__init__.py                            	07/07/2023 - 16:50:44:761599	07/07/2023 - 16:50:44:761599	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py
file_cache.py                          	07/07/2023 - 16:50:44:786584	07/07/2023 - 16:50:44:786584	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py
redis_cache.py                         	07/07/2023 - 16:50:44:788583	07/07/2023 - 16:50:44:788583	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py
__init__.py                            	07/07/2023 - 16:50:44:784585	07/07/2023 - 16:50:44:785585	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py
core.py                                	07/07/2023 - 16:50:44:799576	07/07/2023 - 16:50:44:799576	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\certifi\core.py
__init__.py                            	07/07/2023 - 16:50:44:790582	07/07/2023 - 16:50:44:791581	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\certifi\__init__.py
__main__.py                            	07/07/2023 - 16:50:44:792580	07/07/2023 - 16:50:44:792580	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\certifi\__main__.py
big5freq.py                            	07/07/2023 - 16:50:44:803574	07/07/2023 - 16:50:44:804573	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\chardet\big5freq.py
big5prober.py                          	07/07/2023 - 16:50:44:805573	07/07/2023 - 16:50:44:806572	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\chardet\big5prober.py
chardistribution.py                    	07/07/2023 - 16:50:44:808572	07/07/2023 - 16:50:44:808572	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\chardet\chardistribution.py
charsetgroupprober.py                  	07/07/2023 - 16:50:44:810569	07/07/2023 - 16:50:44:810569	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py
